Time_Window,Generated_Packets,Received_Packets,Instantaneous_PDR,Flow_ID,File_Path
2081.1-2082.1,228,236,1.0350877192982457,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_large_2400_8-0_1\Flow_Node0-Node5.csv
2082.1-2083.1,232,232,1.0,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_large_2400_8-0_1\Flow_Node0-Node5.csv
2083.1-2084.1,236,242,1.0254237288135593,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_large_2400_8-0_1\Flow_Node0-Node5.csv
2084.1-2085.1,232,230,0.9913793103448276,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_large_2400_8-0_1\Flow_Node0-Node5.csv
2085.1-2086.1,238,236,0.9915966386554622,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_large_2400_8-0_1\Flow_Node0-Node5.csv
2086.1-2087.1,234,236,1.0085470085470085,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_large_2400_8-0_1\Flow_Node0-Node5.csv
2087.1-2088.1,228,232,1.0175438596491229,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_large_2400_8-0_1\Flow_Node0-Node5.csv
2088.1-2089.1,242,230,0.9504132231404959,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_large_2400_8-0_1\Flow_Node0-Node5.csv
2089.1-2090.1,232,234,1.0086206896551724,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_large_2400_8-0_1\Flow_Node0-Node5.csv
2090.1-2091.1,238,238,1.0,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_large_2400_8-0_1\Flow_Node0-Node5.csv
2091.1-2092.1,238,232,0.9747899159663865,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_large_2400_8-0_1\Flow_Node0-Node5.csv
2092.1-2093.1,238,236,0.9915966386554622,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_large_2400_8-0_1\Flow_Node0-Node5.csv
2093.1-2094.1,238,233,0.9789915966386554,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_large_2400_8-0_1\Flow_Node0-Node5.csv
2094.1-2095.1,238,231,0.9705882352941176,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_large_2400_8-0_1\Flow_Node0-Node5.csv
2095.1-2096.1,238,232,0.9747899159663865,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_large_2400_8-0_1\Flow_Node0-Node5.csv
2096.1-2097.1,238,228,0.957983193277311,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_large_2400_8-0_1\Flow_Node0-Node5.csv
2097.1-2098.1,232,228,0.9827586206896551,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_large_2400_8-0_1\Flow_Node0-Node5.csv
2098.1-2099.1,230,232,1.008695652173913,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_large_2400_8-0_1\Flow_Node0-Node5.csv
2099.1-2100.1,205,228,1.1121951219512196,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_large_2400_8-0_1\Flow_Node0-Node5.csv
2100.1-2101.1,0,236,236.0,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_large_2400_8-0_1\Flow_Node0-Node5.csv
2101.1-2102.1,0,235,235.0,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_large_2400_8-0_1\Flow_Node0-Node5.csv
2102.1-2103.1,0,157,157.0,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_large_2400_8-0_1\Flow_Node0-Node5.csv
